PSR ID	B(deg)	L(deg)	Period(s)	Pdot	Flux(photons/cm^2/s)	LowCut(GeV)	HighCut(GeV)	SpectralIndex	T-Zero(MJD)	Binary(Y/N)	NumBins	Lite1	Lite2	Lite3	Lite4	Lite5	Lite6	Lite7	Lite8	Lite9	Lite10	Lite11	Lite12	Lite13	Lite14	Lite15	Lite16	Lite17	Lite18	Lite19	Lite20	Lite21
GRS00949097	3.18E+00	2.92E+02	4.56E-01	3.24E-15	1.75E-10	1.00E-01	3.88E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.03E-10	6.24E-10	2.05E-09	6.24E-10	1.03E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00949497	-9.79E-03	3.22E+01	2.64E-01	7.39E-15	9.43E-11	1.00E-01	2.57E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.40E-11	4.42E-10	9.13E-10	4.42E-10	4.40E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS11949993	8.05E-01	1.29E+00	6.59E-01	1.21E-14	2.03E-08	1.00E-01	2.01E+01	6.67E-01	5.19E+04	N	21	1.55E-08	1.56E-08	1.60E-08	1.67E-08	1.77E-08	1.89E-08	2.03E-08	2.19E-08	2.33E-08	2.43E-08	2.47E-08	2.43E-08	2.33E-08	2.19E-08	2.03E-08	1.89E-08	1.77E-08	1.67E-08	1.60E-08	1.56E-08	1.55E-08
GRS01952071	6.15E+00	2.03E+02	5.35E-01	2.92E-15	1.02E-09	1.00E-01	4.10E+01	6.67E-01	5.19E+04	N	21	3.54E-10	3.66E-10	4.03E-10	4.70E-10	5.74E-10	7.31E-10	9.61E-10	1.29E-09	1.72E-09	2.17E-09	2.38E-09	2.17E-09	1.72E-09	1.29E-09	9.61E-10	7.31E-10	5.74E-10	4.70E-10	4.03E-10	3.66E-10	3.54E-10
GRS00953013	-5.56E-01	4.75E+01	7.95E-01	2.21E-14	1.92E-11	1.00E-01	1.49E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.00E-11	9.66E-11	1.32E-10	9.66E-11	3.00E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00953462	-1.42E-01	1.00E+02	2.38E-01	1.97E-15	9.62E-11	1.00E-01	4.99E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.65E-11	1.47E-10	7.98E-10	0.00E+00	7.98E-10	1.47E-10	1.65E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00954992	1.34E-01	2.64E+01	1.09E+00	2.54E-14	1.80E-09	1.00E-01	1.39E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.60E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00955221	4.16E+00	2.40E+00	3.62E-01	6.17E-15	1.84E-09	1.00E-01	2.82E+01	6.67E-01	5.19E+04	N	21	1.60E-09	1.61E-09	1.63E-09	1.66E-09	1.70E-09	1.75E-09	1.80E-09	1.85E-09	1.89E-09	1.91E-09	1.92E-09	1.91E-09	1.89E-09	1.85E-09	1.80E-09	1.75E-09	1.70E-09	1.66E-09	1.63E-09	1.61E-09	1.60E-09
GRS00956926	1.17E+00	3.55E+01	7.14E-01	2.66E-15	1.70E-11	1.00E-01	4.29E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.40E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00957319	1.33E+00	1.01E+01	7.56E-01	7.68E-15	6.74E-13	1.00E-01	2.52E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.35E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS11957473	-1.69E+00	5.65E-01	5.73E-02	8.86E-15	5.29E-08	1.00E-01	2.56E+01	6.67E-01	5.19E+04	N	21	3.70E-08	3.75E-08	3.89E-08	4.13E-08	4.47E-08	4.91E-08	5.41E-08	5.95E-08	6.44E-08	6.80E-08	6.93E-08	6.80E-08	6.44E-08	5.95E-08	5.41E-08	4.91E-08	4.47E-08	4.13E-08	3.89E-08	3.75E-08	3.70E-08
GRS00958891	1.89E-02	5.78E+01	2.33E-01	6.28E-16	7.03E-11	1.00E-01	8.82E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.11E-11	2.31E-10	8.61E-10	2.31E-10	4.11E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00959087	-2.25E+00	1.19E+02	4.16E-01	3.93E-15	5.41E-11	1.00E-01	3.53E+01	6.67E-01	5.19E+04	N	21	3.15E-11	3.24E-11	3.50E-11	3.91E-11	4.47E-11	5.13E-11	5.83E-11	6.51E-11	7.09E-11	7.47E-11	7.61E-11	7.47E-11	7.09E-11	6.51E-11	5.83E-11	5.13E-11	4.47E-11	3.91E-11	3.50E-11	3.24E-11	3.15E-11
GRS00959644	3.92E-01	6.22E+00	2.67E-01	1.48E-14	1.42E-10	1.00E-01	1.82E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.11E-10	6.83E-10	8.59E-10	6.83E-10	3.11E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00960325	3.97E-01	3.48E+02	5.51E-01	4.24E-15	9.54E-11	1.00E-01	3.40E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.91E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00960972	-2.44E-01	3.50E+02	3.86E-01	2.01E-14	8.98E-09	1.00E-01	1.56E+01	6.67E-01	5.19E+04	N	21	4.49E-09	4.60E-09	4.96E-09	5.57E-09	6.48E-09	7.72E-09	9.32E-09	1.12E-08	1.31E-08	1.47E-08	1.53E-08	1.47E-08	1.31E-08	1.12E-08	9.32E-09	7.72E-09	6.48E-09	5.57E-09	4.96E-09	4.60E-09	4.49E-09
GRS00961355	-3.08E+00	3.60E+02	2.90E-01	4.09E-15	2.99E-12	1.00E-01	3.46E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.29E-11	3.38E-11	1.29E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00962368	-1.36E+00	3.14E+02	3.19E-01	4.75E-15	7.79E-10	1.00E-01	3.21E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.68E-10	1.67E-09	1.19E-08	1.67E-09	1.68E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00962536	-5.25E-01	3.32E+02	2.00E-01	5.08E-16	1.25E-09	1.00E-01	9.81E+01	6.67E-01	5.19E+04	N	21	2.49E-10	2.63E-10	3.08E-10	3.90E-10	5.25E-10	7.37E-10	1.07E-09	1.58E-09	2.34E-09	3.23E-09	3.69E-09	3.23E-09	2.34E-09	1.58E-09	1.07E-09	7.37E-10	5.25E-10	3.90E-10	3.08E-10	2.63E-10	2.49E-10
GRS00963783	1.19E+00	3.21E+02	6.63E-01	1.96E-15	2.39E-10	1.00E-01	5.00E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.78E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00965059	-1.51E+01	5.67E+00	3.12E-01	5.45E-16	4.06E-10	1.00E-01	9.47E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	9.62E-12	3.27E-11	7.16E-11	1.40E-10	2.72E-10	5.65E-10	1.40E-09	3.14E-09	1.40E-09	5.65E-10	2.72E-10	1.40E-10	7.16E-11	3.27E-11	9.62E-12	0.00E+00	0.00E+00	0.00E+00
GRS00965111	-2.74E+00	3.84E+01	3.95E-01	6.43E-15	1.27E-10	1.00E-01	2.76E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.32E-10	6.26E-10	1.02E-09	6.26E-10	1.32E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00965996	5.09E+00	3.34E+02	6.57E-02	2.47E-17	3.27E-11	1.00E-01	4.46E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.73E-12	2.60E-11	6.69E-11	1.36E-10	1.84E-10	1.36E-10	6.69E-11	2.60E-11	5.73E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS10966790	-7.37E+00	9.18E+01	3.58E-01	2.34E-15	3.13E-08	1.00E-01	4.57E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.60E-09	1.32E-07	3.45E-07	1.32E-07	8.60E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00968648	2.71E+00	2.46E+01	1.93E-01	8.09E-16	7.33E-11	1.00E-01	7.78E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.31E-11	2.22E-10	9.57E-10	2.22E-10	3.31E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00969940	7.60E-01	3.45E+02	2.27E-01	2.41E-15	9.16E-12	1.00E-01	4.51E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.59E-11	9.14E-11	4.59E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00970397	-4.06E+00	2.49E+02	2.68E-01	1.88E-15	4.52E-11	1.00E-01	5.10E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.42E-11	1.05E-10	2.06E-10	2.55E-10	2.06E-10	1.05E-10	1.42E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00971992	-1.76E+00	1.59E+01	3.30E-01	1.76E-15	7.26E-10	1.00E-01	5.27E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	6.27E-11	1.89E-10	3.82E-10	6.69E-10	1.08E-09	1.60E-09	2.11E-09	2.35E-09	2.11E-09	1.60E-09	1.08E-09	6.69E-10	3.82E-10	1.89E-10	6.27E-11	0.00E+00	0.00E+00	0.00E+00
GRS00972566	5.78E-01	3.86E+01	3.92E-01	1.56E-14	4.27E-11	1.00E-01	1.77E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.91E-10	4.73E-10	1.91E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00974046	3.59E-01	6.45E-01	9.19E-01	5.00E-14	2.67E-10	1.00E-01	9.89E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.35E-11	5.20E-09	7.35E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS01975124	-1.90E+00	2.49E+02	7.56E-01	1.54E-14	6.34E-09	1.00E-01	1.78E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.63E-10	3.68E-09	1.43E-08	8.92E-08	1.43E-08	3.68E-09	8.63E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS11975503	4.99E+00	3.59E+02	2.91E-01	2.11E-15	1.58E-08	1.00E-01	4.81E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.62E-10	3.93E-09	1.74E-08	2.73E-07	1.74E-08	3.93E-09	8.62E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00975535	-3.34E+00	1.25E+02	3.22E-01	6.64E-16	2.17E-11	1.00E-01	8.59E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.33E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00976238	-1.68E-01	6.26E+01	4.81E-01	1.31E-14	7.48E-10	1.00E-01	1.93E+01	6.67E-01	5.19E+04	N	21	5.66E-10	5.72E-10	5.91E-10	6.22E-10	6.63E-10	7.11E-10	7.62E-10	8.11E-10	8.53E-10	8.80E-10	8.90E-10	8.80E-10	8.53E-10	8.11E-10	7.62E-10	7.11E-10	6.63E-10	6.22E-10	5.91E-10	5.72E-10	5.66E-10
GRS00977069	-3.52E+00	3.19E+02	3.07E-01	4.42E-15	2.84E-10	1.00E-01	3.33E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.58E-11	1.15E-09	3.21E-09	1.15E-09	8.58E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00977099	-1.18E-01	2.86E+02	3.41E-01	2.27E-15	1.45E-12	1.00E-01	4.64E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.46E-13	7.91E-12	1.12E-11	7.91E-12	9.46E-13	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00978150	5.92E-01	3.52E+02	5.84E-01	3.48E-15	9.58E-13	1.00E-01	3.75E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.92E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00981290	1.26E+00	6.68E+01	2.24E-01	1.77E-15	1.23E-09	1.00E-01	5.26E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	3.08E-11	2.08E-10	4.95E-10	9.55E-10	1.68E-09	2.73E-09	3.93E-09	4.54E-09	3.93E-09	2.73E-09	1.68E-09	9.55E-10	4.95E-10	2.08E-10	3.08E-11	0.00E+00	0.00E+00	0.00E+00
GRS00982357	7.20E+00	7.45E+01	4.42E-01	2.13E-15	1.26E-09	1.00E-01	4.79E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.94E-10	1.57E-09	2.14E-08	1.57E-09	2.94E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00983501	-5.79E-01	6.96E+01	2.86E-01	9.19E-14	5.54E-10	1.00E-01	7.30E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.11E-11	2.03E-09	6.82E-09	2.03E-09	9.11E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00983718	-1.43E+00	3.37E+01	3.74E-01	1.44E-15	1.24E-11	1.00E-01	5.83E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.16E-11	1.25E-10	6.16E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00988807	1.53E+00	3.02E+02	3.04E-01	9.11E-16	5.36E-11	1.00E-01	7.33E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.13E-11	1.90E-10	6.09E-10	1.90E-10	4.13E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00989570	-3.34E+00	3.08E+02	2.38E-01	2.65E-16	1.06E-10	1.00E-01	1.36E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.07E-10	1.50E-09	3.07E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00989644	6.12E+00	3.32E+01	3.68E-01	3.19E-15	4.12E-10	1.00E-01	3.92E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.07E-11	4.14E-10	1.63E-09	4.08E-09	1.63E-09	4.14E-10	3.07E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00994431	3.35E+00	1.31E+02	4.88E-01	2.91E-15	2.62E-11	1.00E-01	4.10E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.24E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00995812	4.89E-01	3.06E+02	4.87E-01	7.98E-15	3.38E-11	1.00E-01	2.48E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.10E-11	7.99E-11	1.41E-10	1.73E-10	1.41E-10	7.99E-11	3.10E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00995899	-2.34E+00	3.21E+02	2.04E-01	5.72E-15	3.42E-10	1.00E-01	2.92E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.11E-10	1.78E-09	3.07E-09	1.78E-09	1.11E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS11999136	-3.11E-01	3.03E+02	3.64E-01	3.48E-14	3.49E-08	1.00E-01	1.19E+01	6.67E-01	5.19E+04	N	21	6.22E-09	6.38E-09	6.89E-09	7.84E-09	9.43E-09	1.21E-08	1.66E-08	2.51E-08	4.39E-08	9.76E-08	2.34E-07	9.76E-08	4.39E-08	2.51E-08	1.66E-08	1.21E-08	9.43E-09	7.84E-09	6.89E-09	6.38E-09	6.22E-09
GRS001005780	-6.08E+00	3.39E+02	2.57E-01	4.02E-16	2.01E-10	1.00E-01	1.10E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.91E-11	4.03E-10	3.15E-09	4.03E-10	2.91E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001007332	-5.60E-01	3.50E+02	5.94E-01	3.92E-15	8.11E-10	1.00E-01	3.53E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.40E-11	1.52E-10	4.40E-10	1.50E-09	1.20E-08	1.50E-09	4.40E-10	1.52E-10	3.40E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001008244	-2.84E-01	1.09E+02	5.22E-01	3.92E-15	3.26E-11	1.00E-01	3.53E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.52E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001008819	7.43E-01	3.29E+01	3.04E-01	1.15E-15	5.25E-12	1.00E-01	6.52E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.93E-11	6.65E-11	1.93E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001009971	-1.39E+00	1.91E+01	1.68E-01	2.62E-14	2.53E-09	1.00E-01	1.37E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E-10	1.22E-09	3.89E-09	1.06E-08	1.89E-08	1.06E-08	3.89E-09	1.22E-09	1.00E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001012336	-1.18E+00	3.17E+01	4.67E-01	3.34E-15	2.65E-11	1.00E-01	3.83E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.88E-11	1.36E-10	2.21E-10	1.36E-10	1.88E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001016212	3.78E-01	3.59E+02	1.94E-01	6.59E-15	3.87E-10	1.00E-01	2.72E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.50E-11	3.09E-10	1.30E-09	4.43E-09	1.30E-09	3.09E-10	4.50E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001018855	-7.79E+00	2.26E+02	3.29E-01	2.58E-15	4.82E-09	1.00E-01	4.36E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.07E-10	1.29E-09	3.44E-09	8.14E-09	1.92E-08	3.20E-08	1.92E-08	8.14E-09	3.44E-09	1.29E-09	2.07E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001026024	-1.38E+00	1.06E+02	2.28E-01	1.06E-15	1.77E-11	1.00E-01	6.78E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.19E-11	8.88E-11	1.13E-10	8.88E-11	3.19E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001026485	1.85E-02	3.16E+02	3.43E-01	2.56E-14	3.30E-11	1.00E-01	1.38E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.42E-12	1.65E-10	3.11E-10	1.65E-10	9.42E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001028254	8.36E+00	4.27E+00	4.02E-01	8.55E-16	1.16E-11	1.00E-01	7.56E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.32E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001030930	-4.79E-02	1.04E+01	7.62E-01	5.59E-15	2.47E-11	1.00E-01	2.96E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.93E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001033357	1.73E+01	2.82E+02	3.75E-01	6.51E-16	1.44E-10	1.00E-01	8.67E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.47E-10	1.80E-09	5.47E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001034361	1.66E+00	3.36E+02	2.89E-01	1.68E-15	5.81E-10	1.00E-01	5.40E+01	6.67E-01	5.19E+04	N	21	3.81E-10	3.87E-10	4.03E-10	4.31E-10	4.71E-10	5.25E-10	5.91E-10	6.67E-10	7.43E-10	8.01E-10	8.24E-10	8.01E-10	7.43E-10	6.67E-10	5.91E-10	5.25E-10	4.71E-10	4.31E-10	4.03E-10	3.87E-10	3.81E-10
